Trade_ID,Descr,AssetClass,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Trade_PnL,Price_PnL,20d_Price_Vol,Std_PnL
08ed_W1Comd_5,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1982-03-24,1982-04-05,2131.5,2131.0,12787500.0,120.0,-4300.0,-0.5,4.113420749590045,-0.12155333247877242
08ed_C1Comd_3,CORN FUTURE      ,comm-soft,C 1 Comdty,1982-04-02,1982-04-15,990.5625,995.8125,17231437.5,348.0,89025.0,5.25,1.5163039377311363,3.4623665278187157
08ed_FC1Com_7,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1982-04-06,1982-04-19,174.0,171.425,7388625.0,85.0,-108774.99999999952,-2.5749999999999886,0.5957345642588049,-4.322394828985165
08ed_S1Comd_7,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1982-04-07,1982-04-20,20.3125,20.3125,102971.875,83.0,2675.0,0.0,6.584271529861738,0.0
08ed_W1Comd_6,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1982-04-21,1982-05-03,2143.5,2123.75,13822350.0,129.0,-128750.0,-19.75,3.8299374737235086,-5.156742149317343
08ed_FC1Com_8,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1982-05-10,1982-05-20,175.7,173.925,7809750.0,89.0,-68287.49999999903,-1.7749999999999773,0.560814726888246,-3.1650381398662577
08ed_TY1Com_1,US 10YR NOTE,fi-us,TY1 Comdty,1982-05-12,1982-05-24,-39.734375,-40.046875,-11553609.375,291.0,-84750.0,-0.3125,0.4177152376163002,-0.7481173102118254
08ed_KC1Com_10,COFFEE 'C' FUTURE,comm-soft,KC1 Comdty,1982-06-01,1982-06-11,331.02,333.28,3394406.25,27.0,18026.249999999894,2.259999999999991,2.404855614442535,0.939765359062472
08ed_US1Com_9,US LONG BOND(CBT),fi-us,US1 Comdty,1982-07-02,1982-07-15,-68.21875,-66.59375,-18479000.0,272.0,433812.5,1.625,0.45884266954451436,3.5415189298177325
08ed_C1Comd_4,CORN FUTURE      ,comm-soft,C 1 Comdty,1982-07-19,1982-07-29,971.8125,953.5625,17642934.375,363.0,-311150.0,-18.25,1.2770751945878447,-14.290466275863961
08ed_KC1Com_11,COFFEE 'C' FUTURE,comm-soft,KC1 Comdty,1982-08-06,1982-08-18,336.11,342.49,4168518.7500000005,33.0,88158.74999999997,6.3799999999999955,1.8473351361523909,3.453623479109583
08ed_FC1Com_9,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1982-08-11,1982-08-23,176.15,179.175,8550550.000000002,97.0,141587.50000000035,3.0250000000000057,0.38095059425489375,7.940662242348362
08ed_US1Com_10,US LONG BOND(CBT),fi-us,US1 Comdty,1982-08-18,1982-08-30,-59.59375,-61.8125,-10796500.0,176.0,-400281.25,-2.21875,0.7316052190533172,-3.0327148333783334
08ed_TY1Com_2,US 10YR NOTE,fi-us,TY1 Comdty,1982-08-18,1982-08-30,-34.703125,-36.796875,-6786093.75,186.0,-395937.5,-2.09375,0.7086968558930057,-2.95436614765524
08ed_GC1Com_7,GOLD 100 OZ FUTR ,comm-prec,GC1 Comdty,1982-08-20,1982-09-01,1427.6,1441.5,22296960.0,158.0,239820.00000000105,13.900000000000091,7.609453953713372,1.8266750918726524
08ed_RS1Com_1,CANOLA FUTR (WCE),comm-soft,RS1 Comdty,1982-08-26,1982-09-08,486.2,473.4,3345830.2416,426.0,-64296.04840000006,-12.800000000000011,3.5491844875007184,-3.6064622859358817
08ed_US1Com_11,US LONG BOND(CBT),fi-us,US1 Comdty,1982-09-09,1982-09-21,-60.03125,-58.0625,-11586031.25,193.0,349656.25,1.96875,0.7320424181519019,2.6893933345696865
08ed_GC1Com_8,GOLD 100 OZ FUTR ,comm-prec,GC1 Comdty,1982-09-09,1982-09-21,1520.6,1471.6,16278980.000000002,107.0,-448550.0,-49.0,11.316122638914235,-4.33010506898337
08ed_TY1Com_3,US 10YR NOTE,fi-us,TY1 Comdty,1982-09-22,1982-10-04,-33.890625,-33.890625,-6818859.375,199.0,8125.0,0.0,0.6045566931481806,0.0
08ed_US1Com_12,US LONG BOND(CBT),fi-us,US1 Comdty,1982-09-23,1982-10-05,-58.34375,-57.75,-10119187.5,174.0,101656.25,0.59375,0.724517406872907,0.819511021222647
08ed_FC1Com_10,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1982-10-13,1982-10-25,177.475,174.475,4880562.5,55.0,-89812.50000000006,-3.0,0.9975455074700549,-3.007381595661245
08ed_SB1Com_8,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1982-10-13,1982-10-25,21.28,21.04,2257203.2,94.0,-24572.800000000218,-0.240000000000002,0.23270944160160098,-1.0313290184885684
08ed_TY1Com_4,US 10YR NOTE,fi-us,TY1 Comdty,1982-10-14,1982-10-26,-28.328125,-29.890625,-4431406.25,158.0,-260625.0,-1.5625,0.7752002606287923,-2.0156081974644864
08ed_US1Com_13,US LONG BOND(CBT),fi-us,US1 Comdty,1982-10-14,1982-10-26,-50.65625,-53.34375,-6262000.0,124.0,-347375.0,-2.6875,0.9803410452322726,-2.741392919403114
08ed_W1Comd_7,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1982-11-03,1982-11-15,2040.25,2050.25,11218625.0,110.0,61487.5,10.0,4.54437188063144,2.200524134616048
08ed_RS1Com_2,CANOLA FUTR (WCE),comm-soft,RS1 Comdty,1982-11-04,1982-11-17,470.1,471.7,4170471.4656000007,542.0,12390.118199999697,1.599999999999966,2.7134121071370383,0.5896634705032513
08ed_US1Com_14,US LONG BOND(CBT),fi-us,US1 Comdty,1982-11-05,1982-11-17,-49.34375,-51.59375,-6682500.0,135.0,-316906.25,-2.25,1.1143225018628555,-2.0191641075528755
08ed_TY1Com_5,US 10YR NOTE,fi-us,TY1 Comdty,1982-11-05,1982-11-17,-27.453125,-28.359375,-4673109.375,171.0,-163406.25,-0.90625,0.8688754169221149,-1.0430148929869372
08ed_BO1Com_8,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1982-11-08,1982-11-18,39.62,39.42,4752120.0,199.0,-20447.999999999483,-0.19999999999999574,0.2219168881882537,-0.9012383042715266
08ed_C1Comd_5,CORN FUTURE      ,comm-soft,C 1 Comdty,1982-11-11,1982-11-23,934.3125,936.0625,8126343.75,174.0,14350.0,1.75,2.815458969782072,0.6215682838153586
08ed_FC1Com_11,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1982-12-02,1982-12-14,172.475,169.3,6374175.0,74.0,-110524.99999999937,-3.174999999999983,0.638453878728258,-4.972951227619283
08ed_FC1Com_12,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1982-12-27,1983-01-06,172.225,174.0,6202800.0,72.0,69650.0000000002,1.7750000000000057,0.7170147818339762,2.4755417112321187
08ed_C1Comd_6,CORN FUTURE      ,comm-soft,C 1 Comdty,1982-12-29,1983-01-11,937.3125,941.3125,12888046.875,275.0,62400.0,4.0,1.7003772801166364,2.3524191053209216
08ed_G1Comd_1,LONG GILT FUTURE ,fi-eu,G 1 Comdty,1982-12-29,1983-01-11,-0.9,-4.86,-193440.0,78.0,-504512.48000000004,-3.9600000000000004,0.6444165047381603,-6.145094005016259
08ed_RS1Com_3,CANOLA FUTR (WCE),comm-soft,RS1 Comdty,1983-01-11,1983-01-21,461.5,459.5,4781236.104000001,632.0,-20940.37359999998,-2.0,2.412353077064194,-0.829066034742301
08ed_SM1Com_7,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1983-01-11,1983-01-21,-510.8,-510.6,-9500880.0,186.0,12899.999999999796,0.19999999999998863,1.0724296075537574,0.18649242672084965
08ed_FC1Com_13,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1983-01-11,1983-01-21,174.825,174.325,7512099.999999999,86.0,-24499.999999999905,-0.5,0.5213769093265885,-0.9589991253080252
08ed_S1Comd_8,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1983-01-11,1983-01-21,-89.6875,-84.9375,-515881.25,118.0,24575.0,4.75,3.668051971163763,1.2949652942057328
08ed_W1Comd_8,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1983-01-13,1983-01-25,2039.5,2031.25,14795437.5,145.0,-59637.5,-8.25,3.1973210414510005,-2.580285149049657
08ed_TY1Com_6,US 10YR NOTE,fi-us,TY1 Comdty,1983-01-18,1983-01-28,-26.359375,-28.453125,-8520187.5,324.0,-659781.25,-2.09375,0.343286170325637,-6.0991387972719515
08ed_GC1Com_9,GOLD 100 OZ FUTR ,comm-prec,GC1 Comdty,1983-01-18,1983-01-28,1523.2,1514.0,26287920.0,174.0,-161050.00000000055,-9.200000000000045,6.828491010002442,-1.347296201536151
08ed_C1Comd_7,CORN FUTURE      ,comm-soft,C 1 Comdty,1983-01-28,1983-02-09,955.8125,958.5625,13833165.625,289.0,32600.0,2.75,1.7356081142688287,1.584459059272439
08ed_W1Comd_9,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1983-02-04,1983-02-16,2046.0,2045.75,14630687.5,143.0,4637.5,-0.25,3.5957531602535964,-0.06952646326322587
08ed_SB1Com_9,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1983-02-10,1983-02-23,20.63,20.34,3429574.4000000004,148.0,-59169.59999999989,-0.28999999999999915,0.14784326693816727,-1.961536740941245
08ed_G1Comd_2,LONG GILT FUTURE ,fi-eu,G 1 Comdty,1983-02-16,1983-02-28,-2.86,-2.55,-295455.93000000005,77.0,42830.285000000025,0.31000000000000005,0.7758424962241811,0.3995656354333354
08ed_FC1Com_14,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1983-02-18,1983-03-03,177.275,178.25,7185712.500000001,81.0,43362.499999999796,0.9749999999999943,0.6324347272331934,1.5416610727014823
08ed_TY1Com_7,US 10YR NOTE,fi-us,TY1 Comdty,1983-02-22,1983-03-04,-26.390625,-25.453125,-8500078.125,315.0,317062.5,0.9375,0.37547940846897404,2.4968080242340798
08ed_US1Com_15,US LONG BOND(CBT),fi-us,US1 Comdty,1983-02-28,1983-03-10,-50.40625,-52.21875,-10958500.0,217.0,-398500.0,-1.8125,0.5382639728244759,-3.3673069191109386
08ed_G1Comd_3,LONG GILT FUTURE ,fi-eu,G 1 Comdty,1983-03-07,1983-03-17,-0.55,0.26,-101221.89,87.0,111142.51500000004,0.81,0.60179643349593,1.3459700904084506
08ed_W1Comd_10,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1983-03-18,1983-03-30,2031.25,2047.0,11074400.0,109.0,88862.5,15.75,5.225742833119019,3.0139255801456093
08ed_C1Comd_8,CORN FUTURE      ,comm-soft,C 1 Comdty,1983-03-22,1983-04-04,981.8125,997.5625,8731456.25,178.0,131175.0,15.75,3.0707394532056433,5.12905775303016
08ed_SM1Com_8,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1983-03-23,1983-04-05,-504.4,-504.3,-7707039.999999999,151.0,-1530.0000000003638,0.0999999999999659,1.8317305593632753,0.054593182107922425
08ed_S1Comd_9,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1983-03-25,1983-04-07,-56.9375,-46.9375,-186553.125,67.0,33100.0,10.0,7.697615830481843,1.299103543255683
