Trade_ID,Descr,AssetClass,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Trade_PnL,Price_PnL,20d_Price_Vol,Std_PnL
313e_NQ1Ind_44,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-06-05,2001-06-06,4098.75,4186.25,20686165.0,251.0,428750.0,87.5,57.285503815261826,1.5274370333230538
313e_NQ1Ind_45,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-06-13,2001-06-19,4101.25,3938.25,21966620.0,268.0,-885100.0,-163.0,60.554776203472066,-2.691777762538473
313e_NQ1Ind_46,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-06-25,2001-06-29,3985.75,4046.25,24174855.0,303.0,396420.0,60.5,51.08931163323548,1.184200727430481
313e_US1Com_53,US LONG BOND(CBT),fi-us,US1 Comdty,2001-06-29,2001-07-02,38.875,37.9375,24930537.500000004,641.0,-576468.75,-0.9375,0.4655565562553778,-2.0137188219206195
313e_NQ1Ind_47,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-07-10,2001-07-13,3939.25,3994.25,26609050.0,338.0,381960.0,55.0,39.923578312359645,1.377632024105739
313e_NQ1Ind_48,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-07-19,2001-07-25,3911.25,3861.75,24070335.0,307.0,-313410.0,-49.5,45.944474497398055,-1.0773874452041736
313e_NQ1Ind_49,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-08-01,2001-08-02,3927.25,3976.75,29155035.0,371.0,365310.0,49.5,46.50424428847393,1.064418974168097
313e_NQ1Ind_50,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-08-08,2001-08-14,3946.25,3894.75,31297495.0,397.0,-370270.0,-51.5,40.91289688568755,-1.2587717790772255
313e_NQ1Ind_51,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-08-17,2001-08-23,3829.25,3756.25,31020975.0,405.0,-573730.0,-73.0,33.0027510814981,-2.2119368115625075
313e_NQ1Ind_52,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-08-30,2001-09-06,3741.75,3657.75,27343975.0,365.0,-618310.0,-84.0,41.57899900063362,-2.020250655835171
313e_NQ1Ind_53,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-09-10,2001-09-17,3588.25,3516.25,28498645.0,397.0,-619680.0,-72.0,40.781921626854505,-1.7654881655353065
313e_NQ1Ind_54,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-09-28,2001-10-01,3373.25,3395.25,26370995.0,391.0,172040.0,22.0,37.59360247925672,0.585205953915672
313e_NQ1Ind_55,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-10-02,2001-10-04,3379.75,3473.75,27433620.0,404.0,780780.0,94.0,38.032050195923155,2.471599598647888
313e_US1Com_54,US LONG BOND(CBT),fi-us,US1 Comdty,2001-10-08,2001-10-09,45.34375,45.3125,25982550.000000004,574.0,-18493.75,-0.03125,0.6808345395397193,-0.04589955148445712
313e_US1Com_55,US LONG BOND(CBT),fi-us,US1 Comdty,2001-10-10,2001-10-11,44.40625,44.65625,25520000.000000004,563.0,144375.0,0.25,0.6447755468041397,0.38773182580998417
313e_US1Com_56,US LONG BOND(CBT),fi-us,US1 Comdty,2001-10-12,2001-10-15,43.9375,43.9375,24757425.000000004,554.0,0.0,0.0,0.6782023058046047,0.0
313e_NQ1Ind_56,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-10-18,2001-10-22,3535.75,3577.75,22962875.0,325.0,277200.0,42.0,45.211047497148606,0.9289764852860106
313e_US1Com_57,US LONG BOND(CBT),fi-us,US1 Comdty,2001-10-23,2001-10-24,44.59375,44.59375,28630250.000000004,638.0,0.0,0.0,0.48974632178705096,0.0
313e_NQ1Ind_57,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2001-10-31,2001-11-02,3567.25,3646.25,24413670.0,342.0,554540.0,79.0,47.94933592646958,1.6475723484710338
313e_US1Com_58,US LONG BOND(CBT),fi-us,US1 Comdty,2001-11-13,2001-11-14,48.9375,48.34375,22756078.125,465.0,-275618.75,-0.59375,0.7378034472738718,-0.8047536267197741
313e_US1Com_59,US LONG BOND(CBT),fi-us,US1 Comdty,2001-11-15,2001-11-16,46.96875,44.59375,20952181.25,433.0,-856900.0000000001,-2.375,0.8253600191335954,-2.877532161653659
